Date,Open,High,Low,Close,Volume,PctChange,Adj Close
2015-03-23,3923.083,3972.296,3922.21,3972.061,39111992200.0,2.0420165062,3972.061
2015-03-24,3980.066,3989.858,3883.782,3973.046,46858131200.0,0.0247982088476,3973.046
2015-03-25,3961.578,3980.716,3913.988,3940.412,37996885100.0,-0.821384906769,3940.412
2015-03-26,3921.745,3991.997,3892.878,3949.999,34675631500.0,0.243299424648,3949.999
2015-03-27,3957.542,3993.032,3932.87,3971.697,29875606400.0,0.549316585064,3971.697
2015-03-30,3999.024,4101.651,3999.024,4088.178,42829702000.0,2.93277668953,4088.178
2015-03-31,4138.885,4166.018,4037.771,4051.204,43606563500.0,-0.904412686825,4051.204
2015-04-01,4057.501,4139.499,4046.939,4123.895,32951285300.0,1.79430603981,4123.895
2015-04-02,4149.946,4156.842,4068.649,4124.776,33907048700.0,0.02136329934,4124.776
2015-04-03,4104.672,4170.558,4092.383,4170.538,32130376600.0,1.10944211483,4170.538
2015-04-07,4213.894,4260.471,4197.019,4260.044,41536265400.0,2.14614987373,4260.044
2015-04-08,4277.45,4304.78,4204.826,4295.803,45867671500.0,0.839404463768,4295.803
2015-04-09,4316.958,4332.166,4212.611,4262.138,43969990200.0,-0.783671855927,4262.138
2015-04-10,4249.383,4351.687,4231.196,4344.416,34819017000.0,1.93043959141,4344.416
2015-04-13,4394.047,4432.024,4361.589,4421.073,43415303600.0,1.76449489594,4421.073
2015-04-14,4432.126,4474.353,4385.908,4438.184,43443212600.0,0.387032747269,4438.184
2015-04-15,4439.314,4475.997,4379.609,4380.513,47215413100.0,-1.29942786694,4380.513
2015-04-16,4355.491,4513.765,4335.63,4513.546,42260374800.0,3.03692746162,4513.546
2015-04-17,4578.679,4630.27,4553.904,4596.136,55280266300.0,1.82982516289,4596.136
2015-04-20,4615.034,4671.168,4492.6,4521.919,68643907500.0,-1.61476945877,4521.919
2015-04-21,4520.461,4620.058,4504.558,4619.164,49031499100.0,2.15052509308,4619.164
2015-04-22,4637.055,4740.933,4632.589,4739.814,51621379200.0,2.61194443703,4739.814
2015-04-23,4764.481,4782.044,4693.967,4740.892,49743095400.0,0.0227435082197,4740.892
2015-04-24,4682.626,4730.43,4618.318,4702.641,48015293600.0,-0.806831300259,4702.641
2015-04-27,4753.871,4810.485,4735.31,4807.592,51307654800.0,2.23174595833,4807.592
2015-04-28,4811.319,4839.078,4703.567,4741.861,60863854500.0,-1.36723327637,4741.861
2015-04-29,4722.903,4797.927,4695.793,4774.326,39505698000.0,0.684646785259,4774.326
2015-04-30,4788.412,4818.725,4749.485,4749.886,39972744400.0,-0.511904716492,4749.886
2015-05-04,4757.637,4795.915,4699.398,4787.741,37784385300.0,0.79696649313,4787.741
2015-05-05,4785.192,4785.192,4572.983,4596.837,46041962600.0,-3.98735022545,4596.837
2015-05-06,4626.231,4700.909,4511.761,4553.327,37607370200.0,-0.946520388126,4553.327
2015-05-07,4520.818,4546.338,4467.459,4470.089,29775920300.0,-1.82806992531,4470.089
2015-05-08,4515.554,4559.058,4445.592,4558.404,30240796700.0,1.97568774223,4558.404
2015-05-11,4582.091,4690.954,4535.149,4690.532,37383842000.0,2.89855837822,4690.532
2015-05-12,4692.122,4748.004,4660.016,4747.421,37705389100.0,1.21284747124,4747.421
2015-05-13,4746.713,4758.002,4678.845,4718.436,37073042400.0,-0.61054199934,4718.436
2015-05-14,4717.955,4735.284,4670.168,4700.778,33772515200.0,-0.374234169722,4700.778
2015-05-15,4690.755,4690.755,4592.05,4617.47,32843116600.0,-1.77221727371,4617.47
2015-05-18,4582.058,4623.383,4565.061,4575.14,26918048900.0,-0.916735768318,4575.14
2015-05-19,4577.637,4740.005,4577.637,4731.222,31478595200.0,3.41152405739,4731.222
2015-05-20,4751.572,4843.1,4745.21,4754.919,36318074800.0,0.500864267349,4754.919
2015-05-21,4768.689,4841.615,4746.029,4840.976,30505453700.0,1.80985212326,4840.976
2015-05-22,4895.925,4951.991,4870.598,4951.335,45584671800.0,2.27968502045,4951.335
2015-05-25,4949.11,5099.839,4949.11,5099.495,46573659000.0,2.99232435226,5099.495
2015-05-26,5140.798,5199.295,5063.146,5198.918,48794935900.0,1.94966363907,5198.918
2015-05-27,5216.17,5226.844,5126.861,5181.434,47079873000.0,-0.336300760508,5181.434
2015-05-28,5174.101,5213.183,4831.329,4834.007,57182904700.0,-6.70522880554,4834.007
2015-05-29,4839.53,4924.303,4665.521,4840.829,42787885900.0,0.141125157475,4840.829
2015-06-01,4862.756,5079.319,4835.774,5076.179,41750374100.0,4.86177062988,5076.179
2015-06-02,5091.272,5162.556,5047.081,5161.87,41297319600.0,1.68810045719,5161.87
2015-06-03,5176.597,5186.967,5059.495,5143.59,41425827000.0,-0.354135215282,5143.59
2015-06-04,5156.012,5194.233,4863.465,5181.416,48276726800.0,0.735400736332,5181.416
2015-06-05,5254.905,5288.34,5104.178,5230.552,54596119600.0,0.948312222958,5230.552
2015-06-08,5259.408,5370.609,5202.595,5353.751,63731323700.0,2.35537290573,5353.751
2015-06-09,5379.47,5380.426,5251.208,5317.461,57042726300.0,-0.677842497826,5317.461
2015-06-10,5254.3042,5374.8296,5209.6795,5309.112,44216567600.0,-0.157011017203,5309.112
2015-06-11,5305.1407,5329.2951,5248.1626,5306.59,39233875500.0,-0.0475032366812,5306.59
2015-06-12,5329.2781,5351.6481,5283.0859,5335.1151,43013138600.0,0.537541031837,5335.1151
2015-06-15,5354.0138,5362.4515,5207.3081,5221.1665,47574570300.0,-2.13582277298,5221.1665
2015-06-16,5165.0245,5204.303,5015.2646,5064.8212,41167563800.0,-2.99445152283,5064.8212
2015-06-17,5072.3064,5158.3671,4949.2934,5138.8307,39712418700.0,1.46124601364,5138.8307
2015-06-18,5107.6946,5121.2184,4926.4292,4930.5491,36439581400.0,-4.05309343338,4930.5491
2015-06-19,4847.0568,4910.4499,4634.6909,4637.0517,35810474400.0,-5.9526309967,4637.0517
2015-06-23,4641.4248,4786.955,4455.3304,4786.0906,36508794400.0,3.21408748627,4786.0906
2015-06-24,4811.5949,4883.7317,4744.3058,4880.1261,43463872300.0,1.96476638317,4880.1261
2015-06-25,4906.2416,4919.2631,4667.2235,4706.5159,44613598200.0,-3.55749416351,4706.5159
2015-06-26,4573.8723,4650.1861,4278.6752,4336.1947,44663979000.0,-7.86826610565,4336.1947
2015-06-29,4446.8419,4451.1659,4000.9261,4191.5486,52566248200.0,-3.33578419685,4191.5486
2015-06-30,4161.0672,4475.7674,4016.0126,4472.9976,52704528000.0,6.71467828751,4472.9976
2015-07-01,4408.9843,4526.1271,4235.6964,4253.021,43172141100.0,-4.91787862778,4253.021
2015-07-02,4287.7344,4312.1904,4000.0612,4107.9961,45706219400.0,-3.40992665291,4107.9961
2015-07-03,4017.2019,4164.6289,3785.9015,3885.9169,42930085000.0,-5.40602254868,3885.9169
2015-07-06,4218.266,4218.266,3832.4678,3998.537,64809453000.0,2.89816021919,3998.537
2015-07-07,3877.8539,3960.6359,3743.6237,3928.0025,67938500700.0,-1.76400768757,3928.0025
2015-07-08,3651.0604,3762.6222,3612.2536,3663.0375,58146709700.0,-6.7455406189,3663.0375
2015-07-09,3621.6804,3930.2641,3537.826,3897.6263,50387061000.0,6.40421485901,3897.6263
2015-07-10,3916.2717,4179.1114,3887.5509,4106.5561,50070180200.0,5.36043691635,4106.5561
2015-07-13,4132.2308,4278.1612,4072.4297,4211.8116,50209218600.0,2.56310868263,4211.8116
2015-07-14,4178.6295,4258.5132,4062.5004,4112.1488,45442200900.0,-2.36626911163,4112.1488
2015-07-15,4068.8803,4114.2425,3899.5079,3966.7585,42195636700.0,-3.53562831879,3966.7585
2015-07-16,3949.639,4067.0223,3856.3213,3997.3555,33053134500.0,0.771335065365,3997.3555
2015-07-17,4023.7567,4190.1857,4000.2307,4151.4956,33110713100.0,3.85605192184,4151.4956
2015-07-20,4157.0598,4221.693,4106.389,4160.612,35267347200.0,0.219593152404,4160.612
2015-07-21,4109.7606,4201.4824,4081.7039,4166.0057,31837494500.0,0.129637181759,4166.0057
2015-07-22,4148.5601,4187.4305,4094.7116,4157.1604,31894599700.0,-0.212320879102,4157.1604
2015-07-23,4158.932,4262.0619,4148.8235,4250.805,35447175900.0,2.25260972977,4250.805
2015-07-24,4255.1977,4299.6497,4154.617,4176.2787,39204537300.0,-1.75322794914,4176.2787
2015-07-27,4097.7963,4156.3128,3817.1693,3818.7314,36505451100.0,-8.56138515472,3818.7314
2015-07-28,3690.9741,3883.4461,3627.4214,3811.0926,38352721600.0,-0.200035020709,3811.0926
2015-07-29,3839.9585,3934.0033,3769.1894,3930.3791,27697284500.0,3.12998175621,3930.3791
2015-07-30,3915.7795,3968.5338,3802.8821,3815.4118,27154866500.0,-2.92509436607,3815.4118
2015-07-31,3777.1546,3863.6237,3757.9889,3816.6993,22237676700.0,0.0337447188795,3816.6993
2015-08-03,3766.0719,3829.2354,3742.5781,3829.2354,24580503000.0,0.328453958035,3829.2354
2015-08-04,3827.3726,3948.4489,3801.0281,3948.1554,22023655600.0,3.10558080673,3948.1554
2015-08-05,3937.6232,3962.2774,3858.6598,3866.8998,20048426900.0,-2.05806493759,3866.8998
2015-08-06,3802.928,3888.6926,3793.237,3831.8516,14727869400.0,-0.906364321709,3831.8516
2015-08-07,3866.4298,3926.6488,3857.9076,3906.9448,18334915300.0,1.95971059799,3906.9448
2015-08-10,3947.4724,4101.7313,3932.8417,4084.3646,30678054000.0,4.54113912582,4084.3646
2015-08-11,4083.5887,4110.1328,4042.0037,4066.6692,32203419100.0,-0.433247327805,4066.6692
2015-08-12,4025.6735,4078.0297,4015.3547,4016.1262,25514619600.0,-1.24285984039,4016.1262
2015-08-13,4010.0129,4075.7003,3967.8205,4075.463,24283697900.0,1.47746348381,4075.463
2015-08-14,4097.9177,4113.1585,4056.7265,4073.54,25339299600.0,-0.0471848212183,4073.54
2015-08-17,4058.1129,4081.7718,4009.9896,4077.8721,25693963800.0,0.106347307563,4077.8721
2015-08-18,4084.3108,4103.0535,3816.5535,3825.4122,31988107000.0,-6.19097137451,3825.4122
2015-08-19,3748.2663,3898.74,3668.1924,3886.1357,26904983900.0,1.58737146854,3886.1357
2015-08-20,3848.4034,3880.824,3761.4541,3761.4541,21216796500.0,-3.2083697319,3761.4541
2015-08-21,3714.2891,3757.7794,3578.1749,3589.5358,21798640300.0,-4.57052755356,3589.5358
2015-08-24,3454.5977,3468.1493,3266.5499,3275.5342,25543665200.0,-8.7476940155,3275.5342
2015-08-25,3070.0069,3200.1081,3019.5561,3042.9266,27608130600.0,-7.10136365891,3042.9266
2015-08-26,3062.566,3192.9316,2952.0082,3025.692,30827062300.0,-0.566382348537,3025.692
2015-08-27,3092.8123,3206.7238,3028.3984,3205.6375,26729493000.0,5.94725084305,3205.6375
2015-08-28,3246.236,3353.2435,3223.6221,3342.2863,29949842600.0,4.26276540756,3342.2863
2015-08-31,3307.3962,3368.2789,3205.5365,3366.5359,28025040300.0,0.725539267063,3366.5359
2015-09-01,3296.5289,3370.5039,3190.5783,3362.0827,35245852800.0,-0.13227841258,3362.0827
2015-09-02,3220.8505,3387.0204,3213.6371,3365.8318,34778941200.0,0.111511237919,3365.8318
2015-09-07,3347.2934,3422.2246,3240.2427,3250.485,20422443100.0,-3.42699241638,3250.485
2015-09-08,3221.789,3340.2192,3170.807,3334.0233,15459963100.0,2.57002568245,3334.0233
2015-09-09,3344.8238,3426.6509,3330.2896,3399.3054,22046742100.0,1.95805776119,3399.3054
2015-09-10,3349.2806,3398.3164,3337.3105,3357.561,14488297100.0,-1.22802734375,3357.561
2015-09-11,3349.8772,3383.1338,3315.4782,3347.1878,10854750800.0,-0.308950453997,3347.1878
2015-09-14,3367.642,3373.9212,3187.5659,3281.1317,20545725100.0,-1.97348058224,3281.1317
2015-09-15,3208.744,3240.0789,3131.9795,3152.2319,14355564100.0,-3.92851638794,3152.2319
2015-09-16,3149.1577,3345.9177,3131.3703,3309.2484,15970999400.0,4.98112154007,3309.2484
2015-09-17,3287.6567,3354.9052,3236.9986,3236.9986,16940188100.0,-2.18326926231,3236.9986
2015-09-18,3254.4432,3280.877,3227.8338,3251.2732,10690348100.0,0.440982580185,3251.2732
2015-09-21,3222.6029,3312.5497,3211.9336,3308.2467,12278866800.0,1.75234425068,3308.2467
2015-09-22,3312.3655,3371.4139,3303.1842,3339.03,14622198500.0,0.930501937866,3339.03
2015-09-23,3290.0712,3315.9351,3253.3326,3263.0275,12317143900.0,-2.27618503571,3263.0275
2015-09-24,3278.8962,3300.8572,3255.9021,3284.9991,10201123800.0,0.673350155354,3284.9991
2015-09-25,3272.665,3290.858,3201.9137,3231.9514,12141927800.0,-1.61484670639,3231.9514
2015-09-28,3226.6072,3246.5541,3186.5066,3242.7524,7421946800.0,0.334194391966,3242.7524
2015-09-29,3197.2209,3208.4165,3159.0419,3178.8544,8715063300.0,-1.97048652172,3178.8544
2015-09-30,3195.901,3223.9076,3186.767,3202.9475,7855934900.0,0.757917702198,3202.9475
2015-10-08,3324.981,3337.3306,3294.6049,3296.482,13208176800.0,2.92026329041,3296.482
2015-10-09,3302.3596,3352.3794,3293.965,3340.1159,12435250000.0,1.32365047932,3340.1159
2015-10-12,3351.1391,3486.6306,3347.2512,3447.6934,22140046800.0,3.22077155113,3447.6934
2015-10-13,3422.4772,3452.0453,3413.9674,3445.0431,14543378600.0,-0.0768716856837,3445.0431
2015-10-14,3431.1352,3458.7015,3403.2305,3406.1116,15217393800.0,-1.13007295132,3406.1116
2015-10-15,3403.3891,3486.815,3402.3162,3486.815,17115829900.0,2.36937046051,3486.815
2015-10-16,3508.5177,3537.5387,3487.1044,3534.0653,20896470900.0,1.35511350632,3534.0653
2015-10-19,3548.9525,3572.9945,3502.5045,3534.1821,20760674400.0,0.0033049758058,3534.1821
2015-10-20,3527.875,3577.7981,3510.4368,3577.7027,17902510800.0,1.23141932487,3577.7027
2015-10-21,3580.8378,3601.2434,3417.4123,3473.2544,28207605000.0,-2.91942358017,3473.2544
2015-10-22,3453.2013,3530.7657,3442.3065,3524.5339,18430558000.0,1.47641074657,3524.5339
2015-10-23,3536.8425,3581.8362,3515.8216,3571.2411,19829447800.0,1.32520222664,3571.2411
2015-10-26,3614.7023,3620.7564,3561.1922,3589.2611,20424886300.0,0.504586458206,3589.2611
2015-10-27,3569.4486,3601.0529,3486.102,3592.8794,19205614000.0,0.100809052587,3592.8794
2015-10-28,3575.8048,3598.1717,3517.2104,3524.9199,17097709800.0,-1.89150512218,3524.9199
2015-10-29,3539.9777,3561.814,3507.9657,3533.3065,12701044600.0,0.237923130393,3533.3065
2015-10-30,3530.2233,3574.4733,3497.5677,3534.0788,13914191400.0,0.0218577124178,3534.0788
2015-11-02,3489.2252,3543.4501,3474.7116,3475.9623,13000256800.0,-1.64445960522,3475.9623
2015-11-03,3484.7218,3501.704,3452.6203,3465.4927,10140187600.0,-0.301200032234,3465.4927
2015-11-04,3477.1592,3628.5377,3477.1592,3628.5377,20542386500.0,4.70481443405,3628.5377
2015-11-05,3630.7817,3781.4085,3627.3009,3705.9697,39804656800.0,2.13397264481,3705.9697
2015-11-06,3698.342,3801.705,3694.6567,3793.3739,29875307600.0,2.35847043991,3793.3739
2015-11-09,3796.3792,3891.773,3796.3792,3840.3547,35680482300.0,1.23849642277,3840.3547
2015-11-10,3806.6685,3876.4901,3798.8214,3833.2379,28651960300.0,-0.185316219926,3833.2379
2015-11-11,3828.4476,3843.1121,3781.4102,3833.6457,23223429600.0,0.0106385257095,3833.6457
2015-11-12,3841.7376,3843.8997,3771.2743,3795.3241,21753764700.0,-0.9996124506,3795.3241
2015-11-13,3756.2044,3793.7134,3727.5847,3746.2422,20348989100.0,-1.2932202816,3746.2422
2015-11-16,3682.7349,3764.4087,3680.0734,3764.1262,16169090100.0,0.477385044098,3764.1262
2015-11-17,3790.4261,3852.7743,3750.1565,3758.3869,24853307100.0,-0.152473628521,3758.3869
2015-11-18,3760.4555,3771.8467,3706.3103,3715.5796,18568949500.0,-1.13898062706,3715.5796
2015-11-19,3725.622,3775.232,3714.675,3774.969,15463198900.0,1.59838855267,3774.969
2015-11-20,3778.8843,3793.5447,3757.0264,3774.3833,18695168900.0,-0.0155153591186,3774.3833
2015-11-23,3774.4356,3802.8513,3743.405,3753.3351,17562681200.0,-0.557659327984,3753.3351
2015-11-24,3745.7607,3754.1688,3702.7369,3753.8887,14338328300.0,0.0147495493293,3753.8887
2015-11-25,3747.7594,3781.857,3735.7162,3781.6069,15194494100.0,0.738386332989,3781.6069
2015-11-26,3795.2454,3805.8435,3756.8234,3759.4286,17352546800.0,-0.586478173733,3759.4286
2015-11-27,3739.0958,3742.7417,3534.3904,3556.9924,20893935800.0,-5.38475990295,3556.9924
2015-11-30,3554.89,3587.9703,3455.0679,3566.4122,17320116300.0,0.264824867249,3566.4122
2015-12-01,3562.3186,3617.3054,3536.1156,3591.696,13653655400.0,0.708942174911,3591.696
2015-12-02,3587.7576,3725.8542,3573.4025,3721.9545,21353886500.0,3.62665724754,3721.9545
2015-12-03,3709.5469,3758.4457,3693.137,3749.2985,19776212600.0,0.734667778015,3749.2985
2015-12-04,3719.7338,3726.1236,3667.2911,3677.5922,15119952200.0,-1.91252577305,3677.5922
2015-12-07,3681.5817,3699.337,3658.5778,3687.6073,11388315000.0,0.272327631712,3687.6073
2015-12-08,3668.8385,3668.8385,3619.4449,3623.0202,12578108300.0,-1.75146365166,3623.0202
2015-12-09,3613.4203,3655.1585,3611.4904,3635.9382,11332542200.0,0.356553345919,3635.9382
2015-12-10,3634.366,3678.3183,3615.9911,3623.0842,12021562500.0,-0.353526353836,3623.0842
2015-12-11,3605.3723,3630.7435,3578.1463,3608.0587,11032248100.0,-0.414715737104,3608.0587
2015-12-14,3573.8838,3712.5026,3570.9978,3711.322,15176911900.0,2.86201834679,3711.322
2015-12-15,3707.7304,3717.3573,3679.2297,3694.3885,12648171000.0,-0.456265985966,3694.3885
2015-12-16,3703.9503,3713.0897,3677.4495,3685.4398,11134272300.0,-0.242224112153,3685.4398
2015-12-17,3712.7833,3768.8435,3709.8511,3755.8881,17792407500.0,1.91153037548,3755.8881
2015-12-18,3754.9603,3810.218,3750.925,3767.9128,17346598000.0,0.320155978203,3767.9128
2015-12-21,3762.097,3877.82,3759.989,3865.965,21743527500.0,2.60229492188,3865.965
2015-12-22,3872.0975,3880.4675,3841.5929,3876.7325,18030366100.0,0.27852037549,3876.7325
2015-12-23,3877.8722,3926.6857,3862.9646,3866.3814,20701714700.0,-0.267005771399,3866.3814
2015-12-24,3858.1348,3867.6786,3787.0836,3829.4022,14718139700.0,-0.956429183483,3829.4022
2015-12-25,3832.0849,3848.0247,3813.204,3838.201,11962401300.0,0.229769542813,3838.201
2015-12-28,3847.5323,3853.3891,3727.6316,3727.6316,15398844000.0,-2.88076114655,3727.6316
2015-12-29,3723.0498,3762.0518,3710.4803,3761.8745,10188555500.0,0.918623507023,3761.8745
2015-12-30,3762.9141,3765.657,3726.278,3765.1752,10562995500.0,0.0877408310771,3765.1752
2015-12-31,3760.9039,3772.6166,3727.3247,3731.0047,10187355600.0,-0.907540798187,3731.0047
